model num,lambda,loss,accuracy,epoch,l2,l0,re loss,l1 loss,l3 loss
1,5e-06,1.0351017713546753,0.4176117479801178,600,1178.745849609375,68.00780487060547,0.0003400390560273081,1.1607853174209595,1.372380256652832
2,5e-06,1.059954285621643,0.4181947112083435,600,1239.0257568359375,86.23208618164062,0.00043116038432344794,1.1116894483566284,1.3834993839263916
3,5e-06,1.0428950786590576,0.4131312966346741,600,859.0386962890625,67.15657043457031,0.00033578285365365446,1.2277393341064453,1.387039065361023
4,5e-06,1.0351366996765137,0.4094674587249756,600,774.86328125,71.7205810546875,0.00035860290518030524,1.1829586029052734,1.3451405763626099
5,5e-06,1.0336240530014038,0.4120454490184784,600,1281.8753662109375,76.06208801269531,0.0003803104336839169,1.225081205368042,1.3756637573242188
1,6e-06,1.0094674825668335,0.40894338488578796,600,1079.509521484375,68.97724914550781,0.0004138635122217238,1.2402156591415405,1.357411503791809
2,6e-06,1.039504051208496,0.4202829599380493,600,867.6251831054688,79.35005950927734,0.00047610036563128233,1.1617027521133423,1.3983240127563477
3,6e-06,1.0403867959976196,0.4030272364616394,600,931.5552368164062,68.87351989746094,0.00041324112680740654,1.2315207719802856,1.3745231628417969
4,6e-06,1.0361706018447876,0.4096372723579407,600,1174.929443359375,79.73015594482422,0.00047838097088970244,1.1909528970718384,1.3798415660858154
5,6e-06,1.045551061630249,0.41576239466667175,600,771.8958740234375,58.35694885253906,0.0003501417231746018,1.1290916204452515,1.342195987701416
1,7e-06,1.0490033626556396,0.4150856137275696,600,970.4869384765625,56.624603271484375,0.0003963722556363791,1.1362019777297974,1.399436354637146
2,7e-06,1.0418950319290161,0.4147910177707672,600,905.84912109375,70.09182739257812,0.0004906428512185812,1.217118740081787,1.3541561365127563
3,7e-06,1.053196907043457,0.41349634528160095,600,1343.6524658203125,76.44282531738281,0.0005350997671484947,1.2093051671981812,1.3667908906936646
4,7e-06,1.0305166244506836,0.41383659839630127,600,968.211669921875,71.24485778808594,0.0004987139836885035,1.1121737957000732,1.3836580514907837
5,7e-06,0.9980001449584961,0.42583203315734863,600,856.4641723632812,74.30624389648438,0.0005201437743380666,1.2597228288650513,1.3289457559585571
1,8.000000000000001e-06,1.048627257347107,0.4120475649833679,600,1376.98974609375,77.67878723144531,0.0006214302266016603,1.1366431713104248,1.35244882106781
2,8.000000000000001e-06,1.0541083812713623,0.4140487611293793,600,918.1471557617188,72.8962631225586,0.0005831700982525945,1.1605925559997559,1.3006013631820679
3,8.000000000000001e-06,1.0479676723480225,0.4024718999862671,600,1042.2548828125,68.43391418457031,0.0005474712233990431,1.129440188407898,1.3681416511535645
4,8.000000000000001e-06,1.047074556350708,0.41092461347579956,600,1243.834228515625,67.45079040527344,0.0005396063206717372,1.211000919342041,1.3908411264419556
5,8.000000000000001e-06,1.0507978200912476,0.4195731580257416,600,1237.55224609375,78.35745239257812,0.0006268596043810248,1.211829423904419,1.365774393081665
1,9e-06,1.0359721183776855,0.4091792702674866,600,900.558349609375,73.84972381591797,0.0006646475521847606,1.233525276184082,1.3851832151412964
2,9e-06,1.0361946821212769,0.41711750626564026,600,963.365478515625,70.25631713867188,0.0006323069101199508,1.1564997434616089,1.3639851808547974
3,9e-06,1.031126856803894,0.4208836257457733,600,1328.410888671875,68.41278076171875,0.0006157149909995496,1.213610053062439,1.3354830741882324
4,9e-06,1.0240999460220337,0.4105750024318695,600,944.3209838867188,66.11140441894531,0.000595002609770745,1.2544828653335571,1.381363868713379
5,9e-06,1.0237542390823364,0.40843620896339417,600,955.8146362304688,77.67753601074219,0.0006990978145040572,1.203991413116455,1.3562010526657104
