r,accuracy,target
"[1.7164316177368164, 0.7719298005104065, 0.75]"
"[1.8248745203018188, 0.7528248429298401, 0.75]"
"[1.5720438957214355, 0.7718794941902161, 0.75]"
"[1.5446834564208984, 0.7514517903327942, 0.75]"
"[1.7264182567596436, 0.7565789818763733, 0.75]"
"[1.6979312896728516, 0.7811828255653381, 0.75]"
"[1.7704544067382812, 0.7516340017318726, 0.75]"
"[1.613593339920044, 0.7561608552932739, 0.75]"
"[1.976966381072998, 0.7647581100463867, 0.75]"
"[1.655455470085144, 0.7588774561882019, 0.75]"
"[1.2973263263702393, 0.7587650418281555, 0.75]"
"[1.768557071685791, 0.7505273818969727, 0.75]"
"[1.607955813407898, 0.9584120512008667, 0.75]"
"[1.7126531600952148, 0.7507598996162415, 0.75]"
"[1.615436315536499, 0.8495203852653503, 0.75]"
"[1.7720205783843994, 0.7509689927101135, 0.75]"
"[1.1234923601150513, 0.7687861323356628, 0.75]"
"[1.6843314170837402, 0.7598039507865906, 0.75]"
"[1.4692566394805908, 0.9104167222976685, 0.75]"
"[1.0102548599243164, 0.7541599273681641, 0.75]"
"[1.570345163345337, 0.7791104912757874, 0.75]"
"[1.2929797172546387, 0.7519723773002625, 0.75]"
"[1.8113892078399658, 0.7532351613044739, 0.75]"
"[1.4360220432281494, 0.7546714544296265, 0.75]"
"[1.2703481912612915, 0.7528619170188904, 0.75]"
"[1.658708095550537, 0.756462574005127, 0.75]"
"[1.650431513786316, 0.7583212852478027, 0.75]"
"[1.6080601215362549, 0.7524752616882324, 0.75]"
"[1.7927167415618896, 0.7528248429298401, 0.75]"
"[1.8101420402526855, 0.7616077661514282, 0.75]"
"[1.8115687370300293, 0.7663398385047913, 0.75]"
"[1.4194815158843994, 0.7542955279350281, 0.75]"
"[1.6534003019332886, 0.7522644996643066, 0.75]"
"[1.6237629652023315, 0.7918486595153809, 0.75]"
"[1.6943570375442505, 0.7548500895500183, 0.75]"
"[1.522014856338501, 0.7647798657417297, 0.75]"
"[1.435124158859253, 0.8004987835884094, 0.75]"
"[1.6260639429092407, 0.7517459988594055, 0.75]"
"[1.0213066339492798, 0.7623291611671448, 0.75]"
"[1.711586594581604, 0.7541557550430298, 0.75]"
"[1.4812358617782593, 0.7611832618713379, 0.75]"
"[1.5459914207458496, 0.7800974249839783, 0.75]"
"[1.0882868766784668, 0.7657004594802856, 0.75]"
"[1.6744892597198486, 0.8012422323226929, 0.75]"
"[1.5073680877685547, 0.7771242260932922, 0.75]"
"[1.4220422506332397, 0.755157470703125, 0.75]"
"[1.7278296947479248, 0.7578475475311279, 0.75]"
"[1.2230920791625977, 0.8624113202095032, 0.75]"
"[1.739519476890564, 0.7531891465187073, 0.75]"
"[1.308225154876709, 0.9457364678382874, 0.75]"
"[1.4679187536239624, 0.7565616965293884, 0.75]"
"[1.7440698146820068, 0.7511111497879028, 0.75]"
"[1.5687060356140137, 0.8681265115737915, 0.75]"
"[1.36162269115448, 0.7570316791534424, 0.75]"
"[1.5384485721588135, 0.7502903342247009, 0.75]"
"[1.9081798791885376, 0.7681577801704407, 0.75]"
"[1.9132654666900635, 0.7665153741836548, 0.75]"
"[1.7860525846481323, 0.752136766910553, 0.75]"
"[1.116193413734436, 0.9343433976173401, 0.75]"
"[1.883531928062439, 0.7615864276885986, 0.75]"
"[1.6784759759902954, 0.7640586495399475, 0.75]"
"[1.7239651679992676, 0.7619926333427429, 0.75]"
"[1.3159022331237793, 0.7553688287734985, 0.75]"
"[1.5270514488220215, 0.7551820874214172, 0.75]"
"[1.5104211568832397, 0.7523197531700134, 0.75]"
"[1.6869934797286987, 0.7573530077934265, 0.75]"
"[1.5727120637893677, 0.753990650177002, 0.75]"
"[1.6839288473129272, 0.825265109539032, 0.75]"
"[1.4134633541107178, 0.9367396235466003, 0.75]"
"[1.571427822113037, 0.7538790702819824, 0.75]"
"[1.7967004776000977, 0.7510548233985901, 0.75]"
"[1.6243789196014404, 0.7525597214698792, 0.75]"
"[1.1984302997589111, 0.7537155151367188, 0.75]"
"[1.9518389701843262, 0.7550901770591736, 0.75]"
"[1.8968086242675781, 0.7592232823371887, 0.75]"
"[1.2753416299819946, 0.7548500895500183, 0.75]"
"[1.604365348815918, 0.7595078349113464, 0.75]"
"[1.7432130575180054, 0.7896924614906311, 0.75]"
"[1.5373547077178955, 0.7800686955451965, 0.75]"
"[1.8326271772384644, 0.7552083730697632, 0.75]"
"[1.9246234893798828, 0.7574334740638733, 0.75]"
"[1.196738600730896, 0.8358086347579956, 0.75]"
"[1.625687599182129, 0.7594771385192871, 0.75]"
"[1.534250259399414, 0.7521169781684875, 0.75]"
"[1.4766277074813843, 0.8702497482299805, 0.75]"
"[1.3640186786651611, 0.750910758972168, 0.75]"
"[1.4322408437728882, 0.7571014165878296, 0.75]"
"[1.9799609184265137, 0.7593615651130676, 0.75]"
"[1.8696138858795166, 0.7577778100967407, 0.75]"
"[1.487378478050232, 0.7522349953651428, 0.75]"
"[1.174418568611145, 0.7999999523162842, 0.75]"
"[1.4450966119766235, 0.7607843279838562, 0.75]"
"[1.4766907691955566, 0.7640369534492493, 0.75]"
"[1.853883981704712, 0.7638095021247864, 0.75]"
"[1.847392201423645, 0.7710280418395996, 0.75]"
"[1.6388583183288574, 0.7513061761856079, 0.75]"
"[1.6814417839050293, 0.7581942081451416, 0.75]"
"[1.8715097904205322, 0.7515274882316589, 0.75]"
"[1.638360619544983, 0.7522807121276855, 0.75]"
"[1.321098804473877, 0.7545271515846252, 0.75]"
"[1.8239718675613403, 0.7518796920776367, 0.75]"
"[1.9858548641204834, 0.7624059915542603, 0.75]"
"[1.5941921472549438, 0.7552552819252014, 0.75]"
"[1.795705795288086, 0.7591210603713989, 0.75]"
"[1.8373456001281738, 0.7550941705703735, 0.75]"
"[1.847212791442871, 0.7576576471328735, 0.75]"
"[1.828887939453125, 0.7588774561882019, 0.75]"
"[1.2316672801971436, 0.752009928226471, 0.75]"
"[1.645117998123169, 0.7574107646942139, 0.75]"
"[1.4170540571212769, 0.7501490712165833, 0.75]"
"[1.3947339057922363, 0.7837951183319092, 0.75]"
"[1.5591330528259277, 0.7545691728591919, 0.75]"
"[1.9371665716171265, 0.7509642243385315, 0.75]"
"[1.7937679290771484, 0.7615526914596558, 0.75]"
"[1.7636263370513916, 0.7567567825317383, 0.75]"
"[1.239255666732788, 0.7501951456069946, 0.75]"
"[1.7255172729492188, 0.7531107068061829, 0.75]"
"[1.5823416709899902, 0.760789155960083, 0.75]"
"[1.1913962364196777, 0.7523220181465149, 0.75]"
"[1.5601533651351929, 0.7543323040008545, 0.75]"
"[1.2291754484176636, 0.7522441148757935, 0.75]"
"[1.2576477527618408, 0.9281469583511353, 0.75]"
"[1.4208464622497559, 0.7518330812454224, 0.75]"
"[1.4662134647369385, 0.7532051801681519, 0.75]"
"[1.6353683471679688, 0.7655078768730164, 0.75]"
"[1.4345000982284546, 0.7514933943748474, 0.75]"
"[1.6342899799346924, 0.7513227462768555, 0.75]"
"[1.4536314010620117, 0.7552940845489502, 0.75]"
"[1.445365071296692, 0.7533556818962097, 0.75]"
"[1.7999370098114014, 0.7865496873855591, 0.75]"
"[1.8486920595169067, 0.7554180026054382, 0.75]"
"[1.0508496761322021, 0.9450631141662598, 0.75]"
"[1.9514780044555664, 0.7510137557983398, 0.75]"
"[1.7027990818023682, 0.7526881694793701, 0.75]"
"[1.3718575239181519, 0.7562102675437927, 0.75]"
"[1.5000635385513306, 0.776190459728241, 0.75]"
"[1.837550401687622, 0.7510607838630676, 0.75]"
"[1.2038837671279907, 0.7506459951400757, 0.75]"
"[1.5530636310577393, 0.770092248916626, 0.75]"
"[1.9531972408294678, 0.7671854496002197, 0.75]"
"[1.772270917892456, 0.7534345984458923, 0.75]"
"[1.5052223205566406, 0.7508772015571594, 0.75]"
"[1.8626673221588135, 0.764747679233551, 0.75]"
"[1.4252393245697021, 0.7521982192993164, 0.75]"
"[1.573513388633728, 0.7520661354064941, 0.75]"
"[1.9548301696777344, 0.7600291967391968, 0.75]"
"[1.7552974224090576, 0.7552511096000671, 0.75]"
"[1.554133415222168, 0.7533432245254517, 0.75]"
"[1.808000087738037, 0.7570776343345642, 0.75]"
"[1.3372071981430054, 0.7553093433380127, 0.75]"
"[1.436821699142456, 0.7584683299064636, 0.75]"
"[1.907076358795166, 0.7622377872467041, 0.75]"
"[1.7446956634521484, 0.7598371505737305, 0.75]"
"[1.7171674966812134, 0.7501490712165833, 0.75]"
"[1.505391001701355, 0.750264585018158, 0.75]"
"[1.335695505142212, 0.7512713670730591, 0.75]"
"[1.6899564266204834, 0.7541950345039368, 0.75]"
"[1.767988920211792, 0.7553571462631226, 0.75]"
"[1.5263385772705078, 0.7504655718803406, 0.75]"
"[1.9969887733459473, 0.7502502202987671, 0.75]"
"[1.7259600162506104, 0.8243165016174316, 0.75]"
"[1.6823608875274658, 0.7581998705863953, 0.75]"
"[1.2232649326324463, 0.9201388955116272, 0.75]"
"[1.6439387798309326, 0.7554991245269775, 0.75]"
"[1.5507797002792358, 0.7505285143852234, 0.75]"
"[1.8223116397857666, 0.7514619827270508, 0.75]"
"[1.6975300312042236, 0.7531107068061829, 0.75]"
"[1.9710774421691895, 0.7557117938995361, 0.75]"
"[1.7108550071716309, 0.8559027910232544, 0.75]"
"[1.321753740310669, 0.7562796473503113, 0.75]"
"[1.3634060621261597, 0.7508251070976257, 0.75]"
"[1.9576570987701416, 0.7698816061019897, 0.75]"
"[1.1235527992248535, 0.7501354813575745, 0.75]"
"[1.501878261566162, 0.750977098941803, 0.75]"
"[1.9367873668670654, 0.7548125982284546, 0.75]"
"[1.6568796634674072, 0.7568161487579346, 0.75]"
"[1.4819780588150024, 0.7545909881591797, 0.75]"
"[1.6338927745819092, 0.7562656402587891, 0.75]"
"[1.6169438362121582, 0.7555096745491028, 0.75]"
"[1.1964678764343262, 0.9180166721343994, 0.75]"
"[1.726456642150879, 0.7508283853530884, 0.75]"
"[1.6712806224822998, 0.7540740966796875, 0.75]"
"[1.9196128845214844, 0.7507210373878479, 0.75]"
"[1.817227840423584, 0.7758620381355286, 0.75]"
"[1.841238021850586, 0.7714755535125732, 0.75]"
"[1.8272777795791626, 0.7534562349319458, 0.75]"
"[1.4062068462371826, 0.7501121759414673, 0.75]"
"[1.4762637615203857, 0.7513332962989807, 0.75]"
"[1.8173097372055054, 0.7596067786216736, 0.75]"
"[1.7445068359375, 0.7503132820129395, 0.75]"
"[1.4325826168060303, 0.7577519416809082, 0.75]"
"[1.593881607055664, 0.7541126012802124, 0.75]"
"[1.7671228647232056, 0.7597742676734924, 0.75]"
"[1.701095461845398, 0.7518085837364197, 0.75]"
"[1.816367506980896, 0.7627705931663513, 0.75]"
"[1.6159439086914062, 0.7654545307159424, 0.75]"
"[1.6497776508331299, 0.7748171091079712, 0.75]"
"[1.6893408298492432, 0.7507348656654358, 0.75]"
"[1.4158414602279663, 0.7514211535453796, 0.75]"
"[1.8598079681396484, 0.7525496482849121, 0.75]"
"[1.8404765129089355, 0.7503781914710999, 0.75]"
"[1.1759450435638428, 0.9385437965393066, 0.75]"
"[2.1948938369750977, 0.751968502998352, 0.75]"
"[1.8614754676818848, 0.7595869898796082, 0.75]"
"[1.318073034286499, 0.7593870162963867, 0.75]"
"[1.3082306385040283, 0.7554889917373657, 0.75]"
"[1.5531920194625854, 0.7852135300636292, 0.75]"
"[1.5635559558868408, 0.7523365020751953, 0.75]"
"[1.582810401916504, 0.7586445808410645, 0.75]"
"[1.472672462463379, 0.7587448358535767, 0.75]"
"[1.6178405284881592, 0.7574834823608398, 0.75]"
"[1.4648923873901367, 0.8214709758758545, 0.75]"
"[1.5383174419403076, 0.9455690979957581, 0.75]"
"[1.7282252311706543, 0.784267008304596, 0.75]"
"[1.736885905265808, 0.7540650367736816, 0.75]"
"[1.5766371488571167, 0.7543493509292603, 0.75]"
"[1.7168769836425781, 0.7550776600837708, 0.75]"
"[0.8727374076843262, 0.9507771730422974, 0.75]"
"[1.581613302230835, 0.7536231875419617, 0.75]"
"[1.7489395141601562, 0.7581338286399841, 0.75]"
"[1.6824067831039429, 0.7506459951400757, 0.75]"
"[1.684251070022583, 0.7702523469924927, 0.75]"
"[1.6390397548675537, 0.7514843344688416, 0.75]"
"[1.447659969329834, 0.7516600489616394, 0.75]"
"[1.4144477844238281, 0.7519935965538025, 0.75]"
"[1.9468259811401367, 0.7523452043533325, 0.75]"
"[1.3033369779586792, 0.8186666369438171, 0.75]"
"[1.4731762409210205, 0.7507331371307373, 0.75]"
"[1.9341230392456055, 0.7519950866699219, 0.75]"
"[1.4149140119552612, 0.781715452671051, 0.75]"
"[1.7640485763549805, 0.7513710856437683, 0.75]"
"[1.5089597702026367, 0.7647058963775635, 0.75]"
"[1.5484416484832764, 0.7534164786338806, 0.75]"
"[1.5192259550094604, 0.7583643198013306, 0.75]"
"[1.9347484111785889, 0.7526502013206482, 0.75]"
"[2.64164400100708, 0.7558823823928833, 0.75]"
"[1.9199209213256836, 0.7527646422386169, 0.75]"
"[1.785494327545166, 0.75175940990448, 0.75]"
"[1.102217197418213, 0.9483247995376587, 0.75]"
"[1.478546380996704, 0.7563249468803406, 0.75]"
"[1.6038745641708374, 0.7519001364707947, 0.75]"
"[1.4152626991271973, 0.7614942789077759, 0.75]"
"[1.8550257682800293, 0.7569929957389832, 0.75]"
"[1.5370233058929443, 0.7549019455909729, 0.75]"
"[1.5166823863983154, 0.7823920249938965, 0.75]"
"[1.5570822954177856, 0.754175066947937, 0.75]"
"[1.657740831375122, 0.7501617670059204, 0.75]"
"[1.9037532806396484, 0.754749596118927, 0.75]"
"[1.720637321472168, 0.750423014163971, 0.75]"
"[1.7673977613449097, 0.7530055046081543, 0.75]"
"[1.7067089080810547, 0.7502246499061584, 0.75]"
"[1.7544533014297485, 0.7664508819580078, 0.75]"
"[1.5714701414108276, 0.7514792680740356, 0.75]"
"[1.7221471071243286, 0.7511961460113525, 0.75]"
"[1.8360097408294678, 0.7530540823936462, 0.75]"
"[1.3979122638702393, 0.7504006624221802, 0.75]"
"[1.499835729598999, 0.7526041865348816, 0.75]"
"[1.6153600215911865, 0.7588523030281067, 0.75]"
"[1.3223512172698975, 0.7519379258155823, 0.75]"
"[3.080397129058838, 0.7513774037361145, 0.75]"
"[1.3461928367614746, 0.7567901611328125, 0.75]"
"[1.4037020206451416, 0.7510822415351868, 0.75]"
"[1.5762240886688232, 0.7518518567085266, 0.75]"
"[1.4793667793273926, 0.7516212463378906, 0.75]"
"[1.3042957782745361, 0.7519267797470093, 0.75]"
"[1.302720546722412, 0.9429051280021667, 0.75]"
"[1.3973320722579956, 0.7501523494720459, 0.75]"
"[1.7235651016235352, 0.7968888878822327, 0.75]"
"[1.9907805919647217, 0.7534911632537842, 0.75]"
"[1.908034086227417, 0.7503737211227417, 0.75]"
"[1.9007550477981567, 0.7515527606010437, 0.75]"
"[1.6054027080535889, 0.7592875361442566, 0.75]"
"[1.6275944709777832, 0.8043010830879211, 0.75]"
"[1.5957074165344238, 0.7563352584838867, 0.75]"
"[1.6569141149520874, 0.7871674299240112, 0.75]"
"[1.6503560543060303, 0.7504989504814148, 0.75]"
"[1.755192518234253, 0.7630643844604492, 0.75]"
"[1.7216212749481201, 0.8232804536819458, 0.75]"
"[1.677196979522705, 0.7541899681091309, 0.75]"
"[1.6194831132888794, 0.763865053653717, 0.75]"
"[1.9263936281204224, 0.7530864477157593, 0.75]"
"[1.7447748184204102, 0.7565891742706299, 0.75]"
"[1.7751634120941162, 0.8043368458747864, 0.75]"
"[1.8636066913604736, 0.7893031239509583, 0.75]"
"[1.6429364681243896, 0.7633633613586426, 0.75]"
"[1.7320765256881714, 0.7744467854499817, 0.75]"
"[1.2509706020355225, 0.7558139562606812, 0.75]"
"[1.552108645439148, 0.801638662815094, 0.75]"
"[1.5911411046981812, 0.7586037516593933, 0.75]"
"[1.6418979167938232, 0.7589454054832458, 0.75]"
"[1.8446753025054932, 0.7509157657623291, 0.75]"
"[1.1209174394607544, 0.7540106773376465, 0.75]"
"[1.8282928466796875, 0.7509804368019104, 0.75]"
"[1.534535527229309, 0.7752732038497925, 0.75]"
"[1.7138713598251343, 0.7535088062286377, 0.75]"
"[1.2847356796264648, 0.7517433762550354, 0.75]"
"[1.1905165910720825, 0.9370172023773193, 0.75]"
"[1.829738974571228, 0.7661927342414856, 0.75]"
"[1.7239876985549927, 0.7505154609680176, 0.75]"
"[1.3243409395217896, 0.8968889117240906, 0.75]"
"[1.6470942497253418, 0.7561101913452148, 0.75]"
"[1.817557692527771, 0.7521929740905762, 0.75]"
"[1.5167261362075806, 0.7504873275756836, 0.75]"
"[1.6261990070343018, 0.7552742958068848, 0.75]"
"[1.740749478340149, 0.750112771987915, 0.75]"
"[1.4419456720352173, 0.7819370031356812, 0.75]"
"[1.592029094696045, 0.7799564003944397, 0.75]"
"[1.5974507331848145, 0.7506493926048279, 0.75]"
"[1.9330947399139404, 0.7528619170188904, 0.75]"
"[1.7592657804489136, 0.7656968235969543, 0.75]"
"[1.3250937461853027, 0.7707675695419312, 0.75]"
"[1.7497801780700684, 0.7585616111755371, 0.75]"
"[2.0445234775543213, 0.8077858686447144, 0.75]"
"[1.770941972732544, 0.7508485913276672, 0.75]"
"[1.74620521068573, 0.7524467706680298, 0.75]"
"[1.4631727933883667, 0.7617905735969543, 0.75]"
"[1.7603683471679688, 0.7532467246055603, 0.75]"
"[1.8818650245666504, 0.7549360990524292, 0.75]"
"[1.8089587688446045, 0.7542483806610107, 0.75]"
"[1.7644102573394775, 0.7505330443382263, 0.75]"
"[1.8558911085128784, 0.7545008063316345, 0.75]"
"[1.210148811340332, 0.7675276398658752, 0.75]"
"[1.5019750595092773, 0.7521968483924866, 0.75]"
"[1.6967346668243408, 0.757535457611084, 0.75]"
"[1.4620662927627563, 0.7525525689125061, 0.75]"
"[1.3914494514465332, 0.7556633949279785, 0.75]"
"[1.766768217086792, 0.7518389225006104, 0.75]"
"[1.704233169555664, 0.7528433799743652, 0.75]"
"[1.3316314220428467, 0.7532145977020264, 0.75]"
"[1.541733980178833, 0.7635983228683472, 0.75]"
"[1.407665491104126, 0.8229783177375793, 0.75]"
"[1.6744869947433472, 0.9405405521392822, 0.75]"
"[1.2596375942230225, 0.970133364200592, 0.75]"
"[1.6592960357666016, 0.7576197385787964, 0.75]"
"[1.6932796239852905, 0.7509393095970154, 0.75]"
"[1.4672654867172241, 0.7526454925537109, 0.75]"
"[1.6443839073181152, 0.7524154782295227, 0.75]"
"[1.4721596240997314, 0.7557077407836914, 0.75]"
"[1.636020302772522, 0.7613103985786438, 0.75]"
"[1.723252773284912, 0.7548580169677734, 0.75]"
"[1.7344971895217896, 0.7537953853607178, 0.75]"
"[1.2131593227386475, 0.7782285213470459, 0.75]"
"[1.6364644765853882, 0.7503346800804138, 0.75]"
"[1.2815839052200317, 0.752267599105835, 0.75]"
"[2.0691447257995605, 0.7631917595863342, 0.75]"
"[1.699514389038086, 0.7538678050041199, 0.75]"
"[1.7276983261108398, 0.7532840967178345, 0.75]"
"[1.6257011890411377, 0.7742651104927063, 0.75]"
"[1.4724081754684448, 0.7529474496841431, 0.75]"
"[1.7809433937072754, 0.7561807632446289, 0.75]"
"[1.6769802570343018, 0.7553126811981201, 0.75]"
"[1.379365086555481, 0.753312885761261, 0.75]"
"[1.6975703239440918, 0.7583932876586914, 0.75]"
"[1.7747118473052979, 0.7609502673149109, 0.75]"
"[1.6470582485198975, 0.7577815651893616, 0.75]"
"[1.280826449394226, 0.8410007953643799, 0.75]"
"[1.6993811130523682, 0.7693215608596802, 0.75]"
"[1.9569727182388306, 0.7522522807121277, 0.75]"
"[1.7943495512008667, 0.7505868673324585, 0.75]"
"[1.6893794536590576, 0.7547281384468079, 0.75]"
"[1.8482606410980225, 0.7695035934448242, 0.75]"
"[1.4598133563995361, 0.7507644891738892, 0.75]"
"[1.6271209716796875, 0.7509099841117859, 0.75]"
"[1.359360933303833, 0.7543860077857971, 0.75]"
"[1.7595871686935425, 0.760953962802887, 0.75]"
"[1.4279098510742188, 0.7516339421272278, 0.75]"
"[1.664536952972412, 0.7502923607826233, 0.75]"
"[1.4581242799758911, 0.7724068760871887, 0.75]"
"[2.20996356010437, 0.7511494159698486, 0.75]"
"[1.776474952697754, 0.7526237368583679, 0.75]"
"[1.8212811946868896, 0.7504789233207703, 0.75]"
"[1.5975568294525146, 0.7581300735473633, 0.75]"
"[1.5456352233886719, 0.7740740776062012, 0.75]"
"[1.672861099243164, 0.7510684132575989, 0.75]"
"[1.4069403409957886, 0.8237179517745972, 0.75]"
"[1.3938452005386353, 0.7513914704322815, 0.75]"
"[1.5175530910491943, 0.7615740895271301, 0.75]"
"[1.7350573539733887, 0.7522222399711609, 0.75]"
"[1.5199054479599, 0.7519747614860535, 0.75]"
"[1.6627066135406494, 0.8387375473976135, 0.75]"
"[1.6973490715026855, 0.7648745179176331, 0.75]"
"[1.2510167360305786, 0.7659906148910522, 0.75]"
"[1.8039443492889404, 0.7520987391471863, 0.75]"
"[1.5148239135742188, 0.7551581859588623, 0.75]"
"[1.847970724105835, 0.7564103007316589, 0.75]"
"[1.196277141571045, 0.7560427188873291, 0.75]"
"[1.7408738136291504, 0.7664399147033691, 0.75]"
"[1.453343152999878, 0.7522371411323547, 0.75]"
"[1.6833398342132568, 0.755050539970398, 0.75]"
"[1.8211617469787598, 0.7593948245048523, 0.75]"
"[1.6529768705368042, 0.7516469359397888, 0.75]"
"[1.1581330299377441, 0.760183572769165, 0.75]"
"[2.264894723892212, 0.7518796920776367, 0.75]"
"[1.9778164625167847, 0.7623762488365173, 0.75]"
"[1.6349287033081055, 0.7541589736938477, 0.75]"
"[1.4806245565414429, 0.7568756937980652, 0.75]"
"[1.77158522605896, 0.7555937767028809, 0.75]"
"[1.655132532119751, 0.754175066947937, 0.75]"
"[1.9412999153137207, 0.7597808837890625, 0.75]"
"[1.8364053964614868, 0.750537633895874, 0.75]"
"[1.8905314207077026, 0.7821255922317505, 0.75]"
"[1.8371447324752808, 0.755383312702179, 0.75]"
"[1.8246091604232788, 0.7621622085571289, 0.75]"
"[1.7429254055023193, 0.7534322142601013, 0.75]"
"[1.4157222509384155, 0.7746478915214539, 0.75]"
"[1.7185676097869873, 0.7528889179229736, 0.75]"
"[1.4545711278915405, 0.7511371374130249, 0.75]"
"[2.013946056365967, 0.7509363293647766, 0.75]"
"[1.8503444194793701, 0.7597536444664001, 0.75]"
"[1.6781501770019531, 0.7509706020355225, 0.75]"
"[1.6495587825775146, 0.7530864477157593, 0.75]"
"[1.9116520881652832, 0.7603577971458435, 0.75]"
"[1.9081871509552002, 0.7552581429481506, 0.75]"
"[1.640598177909851, 0.7513765692710876, 0.75]"
"[1.6711924076080322, 0.7501345872879028, 0.75]"
"[1.6873786449432373, 0.7549407482147217, 0.75]"
"[1.8513004779815674, 0.7678126692771912, 0.75]"
"[1.7248156070709229, 0.7541738748550415, 0.75]"
"[1.6836156845092773, 0.7587786316871643, 0.75]"
"[0.9871747493743896, 0.9334588646888733, 0.75]"
"[1.9621710777282715, 0.7536945939064026, 0.75]"
"[1.7769300937652588, 0.8587896227836609, 0.75]"
"[1.4868206977844238, 0.7993527054786682, 0.75]"
"[1.736938714981079, 0.7823779582977295, 0.75]"
"[1.736375331878662, 0.7503899931907654, 0.75]"
"[1.8042936325073242, 0.7679908275604248, 0.75]"
"[1.1474854946136475, 0.7749103903770447, 0.75]"
"[1.481799840927124, 0.8075526356697083, 0.75]"
"[1.6793476343154907, 0.7594594955444336, 0.75]"
"[1.7655785083770752, 0.7672253251075745, 0.75]"
"[1.6791114807128906, 0.7538366913795471, 0.75]"
"[1.460188627243042, 0.7515822649002075, 0.75]"
"[1.7340302467346191, 0.7525179982185364, 0.75]"
"[1.5995309352874756, 0.7516539692878723, 0.75]"
"[1.6773920059204102, 0.752461314201355, 0.75]"
"[1.2625523805618286, 0.7568075060844421, 0.75]"
"[1.3870118856430054, 0.7569118142127991, 0.75]"
"[1.8469512462615967, 0.7523041367530823, 0.75]"
"[1.1777842044830322, 0.7530224919319153, 0.75]"
"[1.3887300491333008, 0.7598926424980164, 0.75]"
"[1.3022286891937256, 0.7751277685165405, 0.75]"
"[1.7049723863601685, 0.751748263835907, 0.75]"
"[1.6809353828430176, 0.7750258445739746, 0.75]"
"[1.5404839515686035, 0.7501439452171326, 0.75]"
"[1.9451661109924316, 0.7501881122589111, 0.75]"
"[1.6178946495056152, 0.7516025900840759, 0.75]"
"[1.909360408782959, 0.7525354623794556, 0.75]"
"[1.4426124095916748, 0.7511478662490845, 0.75]"
"[2.0116004943847656, 0.7537268996238708, 0.75]"
"[1.4964333772659302, 0.7599999904632568, 0.75]"
"[1.8321126699447632, 0.753690779209137, 0.75]"
"[1.773659110069275, 0.7565656900405884, 0.75]"
"[1.3447256088256836, 0.7748815417289734, 0.75]"
"[1.8204647302627563, 0.7550644874572754, 0.75]"
"[1.404350757598877, 0.769328236579895, 0.75]"
"[1.49114990234375, 0.7536966800689697, 0.75]"
"[1.034167766571045, 0.7564422488212585, 0.75]"
"[1.2649874687194824, 0.7750316858291626, 0.75]"
"[1.4090591669082642, 0.7737412452697754, 0.75]"
"[1.9701358079910278, 0.7983999848365784, 0.75]"
"[1.6226885318756104, 0.7562620639801025, 0.75]"
"[1.5886245965957642, 0.7501670122146606, 0.75]"
"[1.7612909078598022, 0.769032895565033, 0.75]"
"[1.8320934772491455, 0.7625501751899719, 0.75]"
"[1.930664300918579, 0.7563333511352539, 0.75]"
"[1.3814525604248047, 0.7574906349182129, 0.75]"
"[1.5223886966705322, 0.7506265640258789, 0.75]"
"[1.4900548458099365, 0.9462365508079529, 0.75]"
"[1.8873075246810913, 0.7667402625083923, 0.75]"
"[1.2301673889160156, 0.7522321343421936, 0.75]"
"[1.5708935260772705, 0.750770628452301, 0.75]"
"[1.3960543870925903, 0.7721518874168396, 0.75]"
"[1.6078341007232666, 0.7564935088157654, 0.75]"
"[1.6830403804779053, 0.7614378929138184, 0.75]"
"[1.1724629402160645, 0.7562189102172852, 0.75]"
"[1.646493911743164, 0.750312089920044, 0.75]"
"[1.6910195350646973, 0.7524875402450562, 0.75]"
"[1.6912211179733276, 0.7512500286102295, 0.75]"
"[1.8373939990997314, 0.7505162954330444, 0.75]"
"[1.672154426574707, 0.7579250335693359, 0.75]"
"[1.614220380783081, 0.7506210207939148, 0.75]"
"[1.7078261375427246, 0.7513988614082336, 0.75]"
"[1.643131971359253, 0.838010847568512, 0.75]"
"[1.5450247526168823, 0.8084415793418884, 0.75]"
"[1.8523390293121338, 0.7549800872802734, 0.75]"
"[1.9680471420288086, 0.7527778148651123, 0.75]"
"[1.762688398361206, 0.7604166865348816, 0.75]"
"[1.317610263824463, 0.7532515525817871, 0.75]"
"[1.3062769174575806, 0.7544581890106201, 0.75]"
"[1.7175028324127197, 0.7559275031089783, 0.75]"
"[1.363473653793335, 0.7659434676170349, 0.75]"
"[1.5326324701309204, 0.7529090046882629, 0.75]"
"[1.8244531154632568, 0.7587519288063049, 0.75]"
"[1.5849653482437134, 0.7508922219276428, 0.75]"
"[1.8256981372833252, 0.7610543966293335, 0.75]"
"[1.7080614566802979, 0.7512876987457275, 0.75]"
"[1.80515718460083, 0.7518194913864136, 0.75]"
"[1.8097152709960938, 0.7524547576904297, 0.75]"
"[1.8009624481201172, 0.7514124512672424, 0.75]"
"[1.686530351638794, 0.7511664032936096, 0.75]"
"[1.695392370223999, 0.7588933110237122, 0.75]"
"[1.6337352991104126, 0.7501704692840576, 0.75]"
"[1.784042239189148, 0.7704315781593323, 0.75]"
"[1.6083471775054932, 0.7509434223175049, 0.75]"
"[1.441456913948059, 0.7509363293647766, 0.75]"
