r,accuracy,target
"[1.1923969984054565, 0.9827439785003662, 0.9]"
"[1.6764476299285889, 0.9949269890785217, 0.9]"
"[0.9316806793212891, 0.9968646168708801, 0.9]"
"[0.9299941062927246, 0.996944785118103, 0.9]"
"[0.9257068634033203, 0.997314989566803, 0.9]"
"[1.034881353378296, 0.9971891641616821, 0.9]"
"[0.8838935494422913, 0.9965888261795044, 0.9]"
"[1.1686763763427734, 0.9921750426292419, 0.9]"
"[1.8443114757537842, 0.9953262805938721, 0.9]"
"[1.592067003250122, 0.9847667217254639, 0.9]"
"[1.1380771398544312, 0.9904084801673889, 0.9]"
"[0.9742140173912048, 0.9845830202102661, 0.9]"
"[1.315319299697876, 0.9926415681838989, 0.9]"
"[0.8220733404159546, 0.9959091544151306, 0.9]"
"[1.5858644247055054, 0.993708610534668, 0.9]"
"[1.3493465185165405, 0.9968119263648987, 0.9]"
"[1.2629740238189697, 0.9978338479995728, 0.9]"
"[1.4871001243591309, 0.996314287185669, 0.9]"
"[1.021953821182251, 0.9975596070289612, 0.9]"
"[0.5936013460159302, 0.9967057704925537, 0.9]"
"[1.3243768215179443, 0.998089611530304, 0.9]"
"[1.4935368299484253, 0.9943512082099915, 0.9]"
"[1.0299201011657715, 0.9875068664550781, 0.9]"
"[1.2801069021224976, 0.9944832921028137, 0.9]"
"[1.2161239385604858, 0.9956502318382263, 0.9]"
"[1.6520771980285645, 0.9930705428123474, 0.9]"
"[1.9444891214370728, 0.9960663914680481, 0.9]"
"[1.4731004238128662, 0.9950270652770996, 0.9]"
"[0.894206166267395, 0.9980126023292542, 0.9]"
"[1.0003833770751953, 0.9972245693206787, 0.9]"
"[1.9301613569259644, 0.33737611770629883, 0.9]"
"[1.1366591453552246, 0.9981354475021362, 0.9]"
"[0.854047954082489, 0.8669862747192383, 0.9]"
"[1.38130784034729, 0.991889238357544, 0.9]"
"[1.1828663349151611, 0.9972095489501953, 0.9]"
"[1.1729892492294312, 0.9889904856681824, 0.9]"
"[0.7394136190414429, 0.9916126132011414, 0.9]"
"[1.2102299928665161, 0.991927444934845, 0.9]"
"[1.3645944595336914, 0.995220959186554, 0.9]"
"[0.8300899267196655, 0.9976060390472412, 0.9]"
"[1.440835952758789, 0.9949466586112976, 0.9]"
"[1.4153985977172852, 0.9745579361915588, 0.9]"
"[0.7455896139144897, 0.991344153881073, 0.9]"
"[1.1268768310546875, 0.9930118918418884, 0.9]"
"[1.5458508729934692, 0.9968015551567078, 0.9]"
"[1.4832210540771484, 0.9933652281761169, 0.9]"
"[0.8199044466018677, 0.9922102689743042, 0.9]"
"[1.3919111490249634, 0.9784786105155945, 0.9]"
"[0.8537634611129761, 0.996057391166687, 0.9]"
"[1.7943544387817383, 0.9951326251029968, 0.9]"
"[1.0234272480010986, 0.9976271986961365, 0.9]"
"[1.0115666389465332, 0.9987074732780457, 0.9]"
"[1.261964201927185, 0.9907428622245789, 0.9]"
"[0.8454463481903076, 0.9952408671379089, 0.9]"
"[1.1864252090454102, 0.995762050151825, 0.9]"
"[1.4217925071716309, 0.9960495233535767, 0.9]"
"[1.1217786073684692, 0.9968599081039429, 0.9]"
"[0.8007831573486328, 0.9882585406303406, 0.9]"
"[1.6307060718536377, 0.9942309856414795, 0.9]"
"[1.17008638381958, 0.9983465671539307, 0.9]"
"[1.2354679107666016, 0.9958049058914185, 0.9]"
"[0.7896550893783569, 0.9736309051513672, 0.9]"
"[1.5260567665100098, 0.9960688948631287, 0.9]"
"[0.9723739624023438, 0.9967939257621765, 0.9]"
"[0.9339600801467896, 0.9980691075325012, 0.9]"
"[1.197049856185913, 0.9944091439247131, 0.9]"
"[1.104163408279419, 0.9989094734191895, 0.9]"
"[0.7822197675704956, 0.9970551133155823, 0.9]"
"[0.6831880211830139, 0.9825184345245361, 0.9]"
"[1.3042246103286743, 0.9977282881736755, 0.9]"
"[0.8354228734970093, 0.9974611401557922, 0.9]"
"[1.451793909072876, 0.995861291885376, 0.9]"
"[1.2502437829971313, 0.9452784061431885, 0.9]"
"[1.14751136302948, 0.9958602786064148, 0.9]"
"[0.9120825529098511, 0.9938485026359558, 0.9]"
"[1.628523588180542, 0.9796208739280701, 0.9]"
"[1.1859813928604126, 0.9957805871963501, 0.9]"
"[1.0062031745910645, 0.9969258308410645, 0.9]"
"[1.2354817390441895, 0.9965972304344177, 0.9]"
"[0.9959396719932556, 0.9987488985061646, 0.9]"
"[1.2348275184631348, 0.9984778165817261, 0.9]"
"[1.4016025066375732, 0.9941132068634033, 0.9]"
"[1.5231003761291504, 0.9982375502586365, 0.9]"
"[1.386762261390686, 0.9869940280914307, 0.9]"
"[0.7696706652641296, 0.9988511800765991, 0.9]"
"[1.1336536407470703, 0.9974071383476257, 0.9]"
"[0.7390192747116089, 0.9915376305580139, 0.9]"
"[1.761681079864502, 0.9988170266151428, 0.9]"
"[2.7505106925964355, 0.34991732239723206, 0.9]"
"[0.7312530875205994, 0.9957267642021179, 0.9]"
"[0.7518985867500305, 0.8313111662864685, 0.9]"
"[1.4817540645599365, 0.9972557425498962, 0.9]"
"[0.6638650894165039, 0.9980311989784241, 0.9]"
"[1.098228931427002, 0.990300714969635, 0.9]"
"[0.6440647840499878, 0.9933127164840698, 0.9]"
"[1.1146085262298584, 0.997530460357666, 0.9]"
"[1.2661384344100952, 0.9951306581497192, 0.9]"
"[0.8493295907974243, 0.8358472585678101, 0.9]"
"[1.0514774322509766, 0.9953482747077942, 0.9]"
"[1.1765851974487305, 0.9818999767303467, 0.9]"
"[0.8623836040496826, 0.9101184010505676, 0.9]"
"[1.291299819946289, 0.9916971325874329, 0.9]"
"[0.9635216593742371, 0.9905903935432434, 0.9]"
"[1.380797028541565, 0.9897333979606628, 0.9]"
"[0.9618023633956909, 0.995216965675354, 0.9]"
"[1.631012201309204, 0.9982083439826965, 0.9]"
"[1.57168447971344, 0.9348317384719849, 0.9]"
"[0.9152591228485107, 0.9931585788726807, 0.9]"
"[1.066794753074646, 0.9960045218467712, 0.9]"
"[1.3275647163391113, 0.9981882572174072, 0.9]"
"[1.1999353170394897, 0.9932863712310791, 0.9]"
"[1.6353912353515625, 0.9883650541305542, 0.9]"
"[1.2278430461883545, 0.9956340789794922, 0.9]"
"[0.8167697191238403, 0.9939592480659485, 0.9]"
"[1.0399177074432373, 0.9895650148391724, 0.9]"
"[1.2831295728683472, 0.9935434460639954, 0.9]"
"[1.3814005851745605, 0.9910160303115845, 0.9]"
"[2.4185943603515625, 0.6634214520454407, 0.9]"
"[1.3192923069000244, 0.9468977451324463, 0.9]"
"[1.2028487920761108, 0.997505784034729, 0.9]"
"[1.4467298984527588, 0.9964856505393982, 0.9]"
"[1.093827724456787, 0.9985203146934509, 0.9]"
"[1.1904176473617554, 0.9980462789535522, 0.9]"
"[1.0593526363372803, 0.9928345680236816, 0.9]"
"[1.4418448209762573, 0.9960547685623169, 0.9]"
"[0.9823384881019592, 0.993640124797821, 0.9]"
"[0.8765273094177246, 0.9941515922546387, 0.9]"
"[0.9567435383796692, 0.9988510608673096, 0.9]"
"[1.5266165733337402, 0.9930586814880371, 0.9]"
"[1.1355150938034058, 0.9973903298377991, 0.9]"
"[1.2667386531829834, 0.9962596893310547, 0.9]"
"[1.111854910850525, 0.9945360422134399, 0.9]"
"[1.3896398544311523, 0.9702359437942505, 0.9]"
"[1.2098388671875, 0.9870412945747375, 0.9]"
"[1.7560797929763794, 0.5747785568237305, 0.9]"
"[0.843062162399292, 0.9977957606315613, 0.9]"
"[0.941543698310852, 0.9950019717216492, 0.9]"
"[0.8956932425498962, 0.9916483759880066, 0.9]"
"[1.3238158226013184, 0.9901379346847534, 0.9]"
"[0.8935984373092651, 0.991757333278656, 0.9]"
"[1.0571603775024414, 0.8271139860153198, 0.9]"
"[1.0098129510879517, 0.9935526251792908, 0.9]"
"[0.7855817675590515, 0.9955335259437561, 0.9]"
"[1.2574396133422852, 0.9935157895088196, 0.9]"
"[1.0112026929855347, 0.9961798787117004, 0.9]"
"[0.9759550094604492, 0.9900379180908203, 0.9]"
"[1.155421495437622, 0.9974713325500488, 0.9]"
"[1.3364627361297607, 0.9938247799873352, 0.9]"
"[1.2171916961669922, 0.9881423115730286, 0.9]"
"[1.4921408891677856, 0.9980275630950928, 0.9]"
"[0.8298817873001099, 0.9951115250587463, 0.9]"
"[2.745112895965576, 0.33401668071746826, 0.9]"
"[0.9869624376296997, 0.9937565922737122, 0.9]"
"[1.0963658094406128, 0.9976921081542969, 0.9]"
"[1.0806903839111328, 0.9949730038642883, 0.9]"
"[1.5476493835449219, 0.9988000392913818, 0.9]"
"[0.9676429033279419, 0.996311366558075, 0.9]"
"[1.4596469402313232, 0.9970547556877136, 0.9]"
"[1.771951675415039, 0.998079776763916, 0.9]"
"[1.0173057317733765, 0.9966833591461182, 0.9]"
"[1.0723402500152588, 0.9915701746940613, 0.9]"
"[0.7814297676086426, 0.9912399649620056, 0.9]"
"[1.3064302206039429, 0.9963062405586243, 0.9]"
"[1.3503587245941162, 0.9964925050735474, 0.9]"
"[1.11013925075531, 0.9956570863723755, 0.9]"
"[1.5477473735809326, 0.9930182099342346, 0.9]"
"[1.0949846506118774, 0.9825240969657898, 0.9]"
"[1.0749194622039795, 0.9913691282272339, 0.9]"
"[1.921738624572754, 0.9871088266372681, 0.9]"
"[1.5837576389312744, 0.997235894203186, 0.9]"
"[1.208622694015503, 0.9390239119529724, 0.9]"
"[1.1560325622558594, 0.9956400990486145, 0.9]"
"[1.1044416427612305, 0.9967259168624878, 0.9]"
"[1.1193156242370605, 0.9934881329536438, 0.9]"
"[1.4669092893600464, 0.9964402914047241, 0.9]"
"[1.0536412000656128, 0.9975990653038025, 0.9]"
"[0.8960188031196594, 0.9909673929214478, 0.9]"
"[1.3300706148147583, 0.9854190945625305, 0.9]"
"[0.7587308287620544, 0.9985309839248657, 0.9]"
"[1.173323631286621, 0.9971301555633545, 0.9]"
"[1.0747056007385254, 0.9908869862556458, 0.9]"
"[1.6397203207015991, 0.9880343675613403, 0.9]"
"[1.1650350093841553, 0.998569667339325, 0.9]"
"[1.274168610572815, 0.998079240322113, 0.9]"
"[1.0933566093444824, 0.9909260869026184, 0.9]"
"[0.8038313388824463, 0.9962627291679382, 0.9]"
"[1.1152359247207642, 0.9962489008903503, 0.9]"
"[1.2869889736175537, 0.9770153164863586, 0.9]"
"[1.4111688137054443, 0.9957577586174011, 0.9]"
"[1.8875632286071777, 0.6603299379348755, 0.9]"
"[1.501402497291565, 0.9926614165306091, 0.9]"
"[0.9675701856613159, 0.9900766015052795, 0.9]"
"[1.4965370893478394, 0.9982270002365112, 0.9]"
"[1.3542587757110596, 0.9822390079498291, 0.9]"
"[1.486606240272522, 0.9922803640365601, 0.9]"
"[1.1990890502929688, 0.9978641867637634, 0.9]"
"[1.7750322818756104, 0.989036500453949, 0.9]"
"[1.1832846403121948, 0.9967219233512878, 0.9]"
"[0.9993546009063721, 0.9938308596611023, 0.9]"
"[1.5618507862091064, 0.9949423670768738, 0.9]"
"[1.4184730052947998, 0.9973071813583374, 0.9]"
"[1.2573540210723877, 0.9984915852546692, 0.9]"
"[1.608464002609253, 0.9968814253807068, 0.9]"
"[1.2050776481628418, 0.9947801828384399, 0.9]"
"[1.4964194297790527, 0.9923211336135864, 0.9]"
"[0.9937750101089478, 0.9942116141319275, 0.9]"
"[1.314955472946167, 0.9976819753646851, 0.9]"
"[1.034889578819275, 0.998608410358429, 0.9]"
"[1.4188873767852783, 0.9920063614845276, 0.9]"
"[1.6373145580291748, 0.922170102596283, 0.9]"
"[1.137367844581604, 0.9874411821365356, 0.9]"
"[0.743675947189331, 0.9942836761474609, 0.9]"
"[0.901518702507019, 0.9959203004837036, 0.9]"
"[0.8787165284156799, 0.9975693225860596, 0.9]"
"[1.5429494380950928, 0.9961557388305664, 0.9]"
"[0.7922265529632568, 0.997151255607605, 0.9]"
"[1.4473148584365845, 0.9895598888397217, 0.9]"
"[1.024863600730896, 0.9947385787963867, 0.9]"
"[1.363435983657837, 0.9985706806182861, 0.9]"
"[1.6091541051864624, 0.6648705005645752, 0.9]"
"[0.7443240284919739, 0.9865150451660156, 0.9]"
"[1.547423243522644, 0.9895685911178589, 0.9]"
"[1.0639877319335938, 0.9978295564651489, 0.9]"
"[1.5215911865234375, 0.9972845315933228, 0.9]"
"[1.4973118305206299, 0.9959918856620789, 0.9]"
"[1.0787444114685059, 0.9990369081497192, 0.9]"
"[1.294163465499878, 0.9987523555755615, 0.9]"
"[0.8886585831642151, 0.993425726890564, 0.9]"
"[1.3369567394256592, 0.9907097816467285, 0.9]"
"[1.0436588525772095, 0.9918440580368042, 0.9]"
"[1.0073096752166748, 0.9976462721824646, 0.9]"
"[1.2646472454071045, 0.9960756301879883, 0.9]"
"[1.0393404960632324, 0.9925302267074585, 0.9]"
"[0.7752683162689209, 0.9869562983512878, 0.9]"
"[0.7757502794265747, 0.998626708984375, 0.9]"
"[0.7242456674575806, 0.9961921572685242, 0.9]"
"[0.9112415313720703, 0.994394063949585, 0.9]"
"[1.1376196146011353, 0.993331253528595, 0.9]"
"[0.8046503663063049, 0.9901686310768127, 0.9]"
"[1.4436750411987305, 0.990328311920166, 0.9]"
"[2.012698173522949, 0.6621402502059937, 0.9]"
"[1.4424824714660645, 0.9901652336120605, 0.9]"
"[0.8389607667922974, 0.9984784126281738, 0.9]"
"[0.7755916118621826, 0.9980424046516418, 0.9]"
"[0.803509533405304, 0.9990411400794983, 0.9]"
"[0.9462549090385437, 0.9955612421035767, 0.9]"
"[1.1654553413391113, 0.9968757033348083, 0.9]"
"[0.7543685436248779, 0.9987645745277405, 0.9]"
"[1.4235293865203857, 0.9946798086166382, 0.9]"
"[1.241925597190857, 0.9915611743927002, 0.9]"
"[1.4149925708770752, 0.9977770447731018, 0.9]"
"[1.111027717590332, 0.9957973957061768, 0.9]"
"[1.0581917762756348, 0.9882544279098511, 0.9]"
"[0.7326062917709351, 0.900857150554657, 0.9]"
"[1.518139362335205, 0.9740196466445923, 0.9]"
"[1.0420235395431519, 0.9959393739700317, 0.9]"
"[1.5627954006195068, 0.9954169392585754, 0.9]"
"[1.0398881435394287, 0.9909295439720154, 0.9]"
"[1.0562236309051514, 0.9977113008499146, 0.9]"
"[0.9514265060424805, 0.9980592131614685, 0.9]"
"[1.3771365880966187, 0.9974930286407471, 0.9]"
"[1.78654146194458, 0.9898989796638489, 0.9]"
"[0.7994759678840637, 0.8309931755065918, 0.9]"
"[1.163794994354248, 0.9941183924674988, 0.9]"
"[0.8359206318855286, 0.998173177242279, 0.9]"
"[1.0682549476623535, 0.9979863166809082, 0.9]"
"[1.6002702713012695, 0.9965904355049133, 0.9]"
"[1.294529676437378, 0.994621992111206, 0.9]"
"[1.1700503826141357, 0.9984176158905029, 0.9]"
"[0.740153431892395, 0.8316569328308105, 0.9]"
"[2.1009011268615723, 0.5082238912582397, 0.9]"
"[0.9367125034332275, 0.9977967739105225, 0.9]"
"[1.2587594985961914, 0.9988440871238708, 0.9]"
"[1.2476158142089844, 0.9930432438850403, 0.9]"
"[0.8787590265274048, 0.9738562107086182, 0.9]"
"[1.0452202558517456, 0.9885897636413574, 0.9]"
"[1.5010651350021362, 0.9944818019866943, 0.9]"
"[1.2811291217803955, 0.992592990398407, 0.9]"
"[0.914190411567688, 0.9964278936386108, 0.9]"
"[0.8723341226577759, 0.9866363406181335, 0.9]"
"[1.1160283088684082, 0.975531816482544, 0.9]"
"[1.0850038528442383, 0.96771240234375, 0.9]"
"[1.9687973260879517, 0.9984834790229797, 0.9]"
"[1.4459028244018555, 0.9895986318588257, 0.9]"
"[0.9432855844497681, 0.9960362315177917, 0.9]"
"[1.313079833984375, 0.9927322864532471, 0.9]"
"[1.1152642965316772, 0.9958001375198364, 0.9]"
"[1.2236369848251343, 0.9971959590911865, 0.9]"
"[1.1803327798843384, 0.987388551235199, 0.9]"
"[1.539701223373413, 0.9965054392814636, 0.9]"
"[1.1062949895858765, 0.9921930432319641, 0.9]"
"[1.458252191543579, 0.9928175210952759, 0.9]"
"[1.5577201843261719, 0.9807448387145996, 0.9]"
"[1.507468342781067, 0.9938595294952393, 0.9]"
"[1.4943854808807373, 0.9970515370368958, 0.9]"
"[1.1111412048339844, 0.993437647819519, 0.9]"
"[1.2755515575408936, 0.9982455968856812, 0.9]"
"[1.3547147512435913, 0.9961460828781128, 0.9]"
"[0.8108665943145752, 0.975798487663269, 0.9]"
"[1.5295770168304443, 0.9933944344520569, 0.9]"
"[0.8250019550323486, 0.9923657774925232, 0.9]"
"[1.1220347881317139, 0.9803028702735901, 0.9]"
"[0.7633229494094849, 0.9984248280525208, 0.9]"
"[0.8504493236541748, 0.9281601309776306, 0.9]"
"[1.309898853302002, 0.9970867037773132, 0.9]"
"[0.9601770043373108, 0.9755439162254333, 0.9]"
"[1.9158251285552979, 0.9989174604415894, 0.9]"
"[0.8186231255531311, 0.9727414846420288, 0.9]"
"[1.2990155220031738, 0.9149309396743774, 0.9]"
"[1.358344554901123, 0.9961385726928711, 0.9]"
"[1.1008516550064087, 0.9832890629768372, 0.9]"
"[1.7496998310089111, 0.9964485764503479, 0.9]"
"[1.0906486511230469, 0.991805374622345, 0.9]"
"[1.1765272617340088, 0.9836471080780029, 0.9]"
"[1.3130723237991333, 0.9814627170562744, 0.9]"
"[1.7240378856658936, 0.9946233034133911, 0.9]"
"[1.2914838790893555, 0.9975564479827881, 0.9]"
"[0.8146995902061462, 0.9936463832855225, 0.9]"
"[0.7976953387260437, 0.9930874705314636, 0.9]"
"[1.2807084321975708, 0.9923542141914368, 0.9]"
"[1.599515438079834, 0.9435597658157349, 0.9]"
"[1.304503321647644, 0.9967658519744873, 0.9]"
"[1.5190402269363403, 0.9956796169281006, 0.9]"
"[0.8189383745193481, 0.9967429041862488, 0.9]"
"[1.2712178230285645, 0.9981205463409424, 0.9]"
"[1.1668975353240967, 0.9976889491081238, 0.9]"
"[1.4689671993255615, 0.9856755137443542, 0.9]"
"[1.4883003234863281, 0.9935579299926758, 0.9]"
"[1.5211036205291748, 0.998794674873352, 0.9]"
"[1.2252051830291748, 0.9888094663619995, 0.9]"
"[1.3416367769241333, 0.9885784983634949, 0.9]"
"[1.5531096458435059, 0.997824490070343, 0.9]"
"[1.1844438314437866, 0.9946877360343933, 0.9]"
"[1.0142238140106201, 0.9907629489898682, 0.9]"
"[1.411982536315918, 0.9912782907485962, 0.9]"
"[0.9392126798629761, 0.9954681396484375, 0.9]"
"[1.9189950227737427, 0.4990452527999878, 0.9]"
"[0.8306261301040649, 0.985749363899231, 0.9]"
"[0.8806396722793579, 0.9985399842262268, 0.9]"
"[1.2816190719604492, 0.9919443130493164, 0.9]"
"[1.5145483016967773, 0.9955747723579407, 0.9]"
"[0.7919876575469971, 0.9983251094818115, 0.9]"
"[1.2696881294250488, 0.9970752596855164, 0.9]"
"[1.0505785942077637, 0.9945142865180969, 0.9]"
"[0.8345896005630493, 0.9896414875984192, 0.9]"
"[1.4826056957244873, 0.9946683645248413, 0.9]"
"[2.321549415588379, 0.45174044370651245, 0.9]"
"[1.180174708366394, 0.9859869480133057, 0.9]"
"[1.1587936878204346, 0.9940834045410156, 0.9]"
"[1.3060085773468018, 0.99898362159729, 0.9]"
"[1.552743911743164, 0.9913917183876038, 0.9]"
"[1.3702266216278076, 0.9976124167442322, 0.9]"
"[1.177274227142334, 0.994136393070221, 0.9]"
"[0.9598595499992371, 0.9937536716461182, 0.9]"
"[1.13755464553833, 0.9940360188484192, 0.9]"
"[1.2798943519592285, 0.996597945690155, 0.9]"
"[1.2198529243469238, 0.9967268109321594, 0.9]"
"[2.491835355758667, 0.647607147693634, 0.9]"
"[0.8546941876411438, 0.9951252341270447, 0.9]"
"[1.1576932668685913, 0.9973124265670776, 0.9]"
"[1.264561414718628, 0.9958816170692444, 0.9]"
"[0.9620752334594727, 0.985837996006012, 0.9]"
"[1.0953361988067627, 0.992422878742218, 0.9]"
"[1.469009518623352, 0.9866042137145996, 0.9]"
"[1.0761442184448242, 0.998257040977478, 0.9]"
"[0.961173415184021, 0.9851327538490295, 0.9]"
"[1.101999044418335, 0.9986814260482788, 0.9]"
"[1.6930828094482422, 0.9979701638221741, 0.9]"
"[1.466662049293518, 0.9927854537963867, 0.9]"
"[0.8949176073074341, 0.9963574409484863, 0.9]"
"[1.464881181716919, 0.976863443851471, 0.9]"
"[1.0307114124298096, 0.9929821491241455, 0.9]"
"[1.2289528846740723, 0.9960344433784485, 0.9]"
"[1.640859603881836, 0.9907002449035645, 0.9]"
"[0.848488986492157, 0.9942992925643921, 0.9]"
"[0.8112634420394897, 0.9948979020118713, 0.9]"
"[1.5009721517562866, 0.99696946144104, 0.9]"
"[1.269357442855835, 0.9977662563323975, 0.9]"
"[1.5275169610977173, 0.9890019297599792, 0.9]"
"[0.9346205592155457, 0.989564836025238, 0.9]"
"[1.2274410724639893, 0.9935171008110046, 0.9]"
"[1.0010653734207153, 0.9977639317512512, 0.9]"
"[1.5927228927612305, 0.9929679036140442, 0.9]"
"[1.510976791381836, 0.9981726408004761, 0.9]"
"[1.03340744972229, 0.9946619868278503, 0.9]"
"[0.9576345086097717, 0.9941639304161072, 0.9]"
"[1.025874137878418, 0.9978517293930054, 0.9]"
"[1.5343165397644043, 0.9922899603843689, 0.9]"
"[0.794765293598175, 0.9674588441848755, 0.9]"
"[0.908143162727356, 0.9902270436286926, 0.9]"
"[1.277212381362915, 0.9910916686058044, 0.9]"
"[1.2599010467529297, 0.9970360398292542, 0.9]"
"[1.113853096961975, 0.9972325563430786, 0.9]"
"[0.924407422542572, 0.9108893275260925, 0.9]"
"[1.5423765182495117, 0.9969698190689087, 0.9]"
"[1.7466986179351807, 0.9923076629638672, 0.9]"
"[1.1429383754730225, 0.9982513189315796, 0.9]"
"[1.021397352218628, 0.9908223152160645, 0.9]"
"[1.4629136323928833, 0.99796062707901, 0.9]"
"[1.0707519054412842, 0.995803952217102, 0.9]"
"[1.4957377910614014, 0.9923751354217529, 0.9]"
"[1.6100661754608154, 0.6726364493370056, 0.9]"
"[1.3736178874969482, 0.9966257810592651, 0.9]"
"[0.7868318557739258, 0.9964990019798279, 0.9]"
"[1.0362180471420288, 0.9973982572555542, 0.9]"
"[1.2307873964309692, 0.9726061820983887, 0.9]"
"[0.9311067461967468, 0.9971989393234253, 0.9]"
"[1.0638773441314697, 0.9922173023223877, 0.9]"
"[1.0647342205047607, 0.9952345490455627, 0.9]"
"[1.368516206741333, 0.9946483969688416, 0.9]"
"[1.2559539079666138, 0.9926023483276367, 0.9]"
"[1.2851132154464722, 0.9953451752662659, 0.9]"
"[1.2116575241088867, 0.9925665259361267, 0.9]"
"[1.4049628973007202, 0.9952645897865295, 0.9]"
"[1.047412633895874, 0.995196521282196, 0.9]"
"[0.7574599981307983, 0.9974484443664551, 0.9]"
"[1.3086096048355103, 0.9929253458976746, 0.9]"
"[0.6950128078460693, 0.9984936714172363, 0.9]"
"[1.3367911577224731, 0.9970929622650146, 0.9]"
"[0.6619622707366943, 0.9986619353294373, 0.9]"
"[1.7389929294586182, 0.9969927668571472, 0.9]"
"[1.9466283321380615, 0.986068844795227, 0.9]"
"[1.0153142213821411, 0.9926765561103821, 0.9]"
"[1.5382041931152344, 0.9925291538238525, 0.9]"
"[1.2813526391983032, 0.9944765567779541, 0.9]"
"[1.2436888217926025, 0.9924165606498718, 0.9]"
"[1.2667341232299805, 0.9949857592582703, 0.9]"
"[1.3658664226531982, 0.994979977607727, 0.9]"
"[1.1680915355682373, 0.9930621385574341, 0.9]"
"[0.8093091249465942, 0.9984335899353027, 0.9]"
"[0.7384978532791138, 0.9929649829864502, 0.9]"
"[1.2414681911468506, 0.9980452060699463, 0.9]"
"[0.8318504095077515, 0.99858158826828, 0.9]"
"[0.8794296979904175, 0.9914214015007019, 0.9]"
"[0.8880431652069092, 0.9983583092689514, 0.9]"
"[0.8932816982269287, 0.9881861209869385, 0.9]"
"[1.3667404651641846, 0.9964626431465149, 0.9]"
"[1.3897593021392822, 0.9933738112449646, 0.9]"
"[0.856604814529419, 0.9821688532829285, 0.9]"
"[1.0863736867904663, 0.9915273785591125, 0.9]"
"[1.1473588943481445, 0.9951891899108887, 0.9]"
"[1.1874442100524902, 0.9810101389884949, 0.9]"
"[0.7572286128997803, 0.9611677527427673, 0.9]"
"[1.201149821281433, 0.9986943006515503, 0.9]"
"[1.0578501224517822, 0.990057110786438, 0.9]"
"[1.4202706813812256, 0.9981012940406799, 0.9]"
"[0.8230217695236206, 0.9986413717269897, 0.9]"
"[0.8592332601547241, 0.9975838661193848, 0.9]"
"[0.9821301698684692, 0.9980213046073914, 0.9]"
"[1.193061351776123, 0.9937013387680054, 0.9]"
"[1.5367275476455688, 0.9874392747879028, 0.9]"
"[1.369765043258667, 0.9977481365203857, 0.9]"
"[0.7595031261444092, 0.9983800053596497, 0.9]"
"[1.6078357696533203, 0.9939006567001343, 0.9]"
"[1.359292984008789, 0.9874010682106018, 0.9]"
"[1.77686607837677, 0.994448184967041, 0.9]"
"[0.7636072635650635, 0.9986498355865479, 0.9]"
"[1.4195058345794678, 0.9910898208618164, 0.9]"
"[0.8703433871269226, 0.997402012348175, 0.9]"
"[0.7502487301826477, 0.8351600170135498, 0.9]"
"[0.8615908026695251, 0.9993400573730469, 0.9]"
"[1.1180453300476074, 0.9981638789176941, 0.9]"
"[1.3554556369781494, 0.9891600012779236, 0.9]"
"[1.6724317073822021, 0.9918437600135803, 0.9]"
"[1.1905412673950195, 0.9949677586555481, 0.9]"
"[1.691712737083435, 0.9944120049476624, 0.9]"
"[1.6647093296051025, 0.9914746880531311, 0.9]"
"[1.0667505264282227, 0.9950564503669739, 0.9]"
"[0.9510444402694702, 0.9981050491333008, 0.9]"
"[0.9244360327720642, 0.9772886633872986, 0.9]"
"[0.9545869827270508, 0.9973211884498596, 0.9]"
"[1.3234214782714844, 0.9870016574859619, 0.9]"
"[0.8087738752365112, 0.9862529039382935, 0.9]"
"[0.974892258644104, 0.9981116056442261, 0.9]"
"[1.6722087860107422, 0.9985733032226562, 0.9]"
"[1.0638463497161865, 0.9955988526344299, 0.9]"
"[1.2248756885528564, 0.9987200498580933, 0.9]"
"[1.742856502532959, 0.995317280292511, 0.9]"
"[1.175025463104248, 0.9467583894729614, 0.9]"
"[1.1086167097091675, 0.9973804950714111, 0.9]"
"[0.9791663885116577, 0.9964179992675781, 0.9]"
"[0.8140591979026794, 0.9973573088645935, 0.9]"
"[1.103299856185913, 0.9932777881622314, 0.9]"
"[0.8868712782859802, 0.9894054532051086, 0.9]"
"[1.3959487676620483, 0.9955078363418579, 0.9]"
"[1.1950390338897705, 0.9934003353118896, 0.9]"
"[1.906346082687378, 0.49297940731048584, 0.9]"
"[0.7933390736579895, 0.9934389591217041, 0.9]"
"[0.77457195520401, 0.9985724091529846, 0.9]"
"[1.2203459739685059, 0.9946068525314331, 0.9]"
"[1.5201728343963623, 0.9978667497634888, 0.9]"
"[0.8747909069061279, 0.9942085146903992, 0.9]"
"[0.7758218050003052, 0.9910707473754883, 0.9]"
"[1.0551053285598755, 0.9970763325691223, 0.9]"
"[1.205039381980896, 0.9947019815444946, 0.9]"
"[1.7293410301208496, 0.9918503165245056, 0.9]"
"[0.7764289379119873, 0.9987054467201233, 0.9]"
"[1.206277847290039, 0.9950617551803589, 0.9]"
"[1.295109748840332, 0.9931573271751404, 0.9]"
"[1.0793328285217285, 0.9985517859458923, 0.9]"
"[1.0159566402435303, 0.9979404807090759, 0.9]"
"[1.482927680015564, 0.9936457276344299, 0.9]"
"[1.4890848398208618, 0.9973378777503967, 0.9]"
"[1.368310570716858, 0.9615141749382019, 0.9]"
"[1.2405169010162354, 0.9948287010192871, 0.9]"
"[1.1182029247283936, 0.994033932685852, 0.9]"
