model num,lambda,loss,accuracy,epoch,l2,l0,re loss,l1 loss,l3 loss
2,5e-05,1.0541108846664429,0.4078370928764343,600,4458.0126953125,94.17584228515625,0.004708791617304087,1.3064831495285034,1.5252543687820435
3,5e-05,1.0033591985702515,0.41350600123405457,600,3330.437744140625,95.94342041015625,0.0047971708700060844,1.3445481061935425,1.4237042665481567
4,5e-05,1.0190272331237793,0.40330788493156433,600,2997.952880859375,79.50135040283203,0.003975067287683487,1.4277286529541016,1.5098767280578613
5,5e-05,1.0173226594924927,0.4135828912258148,600,4179.22607421875,104.41972351074219,0.005220985971391201,1.2805110216140747,1.5027110576629639
1,6e-05,0.9970495700836182,0.4087705612182617,600,1924.6087646484375,70.52273559570312,0.004231363534927368,1.3435206413269043,1.384225845336914
2,6e-05,0.995993435382843,0.4185281991958618,600,3196.8564453125,83.08436584472656,0.004985061474144459,1.3291981220245361,1.4300715923309326
3,6e-05,0.9941181540489197,0.4274851977825165,600,2803.461669921875,75.13679504394531,0.004508207552134991,1.4471240043640137,1.4827004671096802
4,6e-05,1.0227010250091553,0.395496666431427,600,3314.270751953125,95.18833923339844,0.005711300298571587,1.3325458765029907,1.4414775371551514
5,6e-05,1.0116000175476074,0.4208216369152069,600,2432.90966796875,84.69483184814453,0.005081689916551113,1.4534659385681152,1.4743616580963135
1,7e-05,0.9951162934303284,0.41917839646339417,600,3024.04296875,64.07096862792969,0.004484968259930611,1.3302586078643799,1.4681603908538818
2,7e-05,0.9996005296707153,0.4143550992012024,600,2182.012451171875,80.14556884765625,0.005610189400613308,1.3902778625488281,1.4481804370880127
3,7e-05,1.0016533136367798,0.4095216989517212,600,2645.506103515625,80.661376953125,0.00564629677683115,1.3724066019058228,1.4014325141906738
4,7e-05,1.021327018737793,0.40672987699508667,600,4952.23876953125,97.85789489746094,0.006850052624940872,1.2388378381729126,1.5254417657852173
5,7e-05,1.0150258541107178,0.40194714069366455,600,1505.1199951171875,78.21754455566406,0.005475228652358055,1.2960894107818604,1.3835453987121582
1,8e-05,1.0005228519439697,0.40593287348747253,600,4611.8935546875,92.99543762207031,0.007439634762704372,1.276990294456482,1.4798616170883179
2,8e-05,0.9887305498123169,0.42224758863449097,600,2296.943115234375,76.59469604492188,0.006127574946731329,1.290520429611206,1.4529448747634888
3,8e-05,1.0043267011642456,0.42322275042533875,600,2053.794189453125,73.09501647949219,0.005847601220011711,1.4101511240005493,1.4691890478134155
4,8e-05,0.9976953268051147,0.41761136054992676,600,2280.79931640625,71.37674713134766,0.005710138939321041,1.327139973640442,1.479914665222168
5,8e-05,1.0079251527786255,0.4136973023414612,600,3172.475830078125,72.20991516113281,0.005776792764663696,1.458752989768982,1.6709063053131104
1,9e-05,1.0610833168029785,0.40937912464141846,600,1686.431640625,57.82126998901367,0.005203913897275925,1.1463133096694946,1.5064104795455933
2,9e-05,0.9899011850357056,0.4118141531944275,600,2491.730712890625,61.313690185546875,0.005518232472240925,1.4057453870773315,1.4662014245986938
3,9e-05,1.0282020568847656,0.4119570255279541,600,3129.528564453125,68.95777893066406,0.006206200458109379,1.2274272441864014,1.4518741369247437
4,9e-05,1.0331474542617798,0.4149295389652252,600,2712.11328125,77.91642761230469,0.0070124780759215355,1.2205530405044556,1.4492111206054688
5,9e-05,1.0037007331848145,0.42193686962127686,600,2928.146484375,64.47805786132812,0.005803024861961603,1.5041440725326538,1.5092859268188477
1,1.0000000000000002e-06,1.006348967552185,0.4108063578605652,600,3849.04296875,183.7582244873047,0.00018375820945948362,1.423128366470337,1.4673038721084595
2,1.0000000000000002e-06,1.0037897825241089,0.41733333468437195,600,4110.5947265625,150.39242553710938,0.00015039242862258106,1.4226853847503662,1.5502320528030396
3,1.0000000000000002e-06,0.9911980032920837,0.41680672764778137,600,3875.325439453125,157.17034912109375,0.00015717034693807364,1.3705995082855225,1.4865343570709229
4,1.0000000000000002e-06,0.991034746170044,0.41186264157295227,600,3180.84765625,152.06057739257812,0.00015206057287286967,1.4270645380020142,1.512797474861145
5,1.0000000000000002e-06,1.0012367963790894,0.42079484462738037,600,4111.38623046875,181.7201385498047,0.00018172015552408993,1.3474034070968628,1.4967713356018066
1,2.0000000000000003e-06,1.010053277015686,0.4142875075340271,600,3973.747802734375,134.83473205566406,0.00026966945733875036,1.387736201286316,1.488038182258606
2,2.0000000000000003e-06,0.9856745004653931,0.42057380080223083,600,4152.57177734375,164.0109405517578,0.00032802188070490956,1.410740613937378,1.5022876262664795
3,2.0000000000000003e-06,0.9916903376579285,0.41588932275772095,600,4681.26318359375,163.56002807617188,0.0003271200694143772,1.4417991638183594,1.5839614868164062
4,2.0000000000000003e-06,0.9981749057769775,0.4182857275009155,600,3655.44140625,147.73036193847656,0.0002954607189167291,1.320621371269226,1.4347678422927856
5,2.0000000000000003e-06,1.0225093364715576,0.4084307849407196,600,3696.17529296875,173.87355041503906,0.00034774711821228266,1.3696832656860352,1.4831231832504272
1,3e-06,1.015529990196228,0.41916677355766296,600,3043.734375,149.40773010253906,0.00044822320342063904,1.5969115495681763,1.5047329664230347
2,3e-06,1.0424206256866455,0.4058428704738617,600,3852.380859375,173.64346313476562,0.0005209303926676512,1.2566783428192139,1.4757624864578247
3,3e-06,1.0135995149612427,0.4152856767177582,600,4387.45703125,148.24411010742188,0.0004447323444765061,1.4284199476242065,1.4676613807678223
4,3e-06,0.9944404363632202,0.41714030504226685,600,3150.6591796875,101.4081039428711,0.00030422431882470846,1.4474091529846191,1.552910566329956
5,3e-06,0.9969940781593323,0.41543638706207275,600,3622.214111328125,180.68971252441406,0.0005420691450126469,1.41184401512146,1.5136847496032715
1,4.000000000000001e-06,1.0000118017196655,0.41780346632003784,600,2400.945068359375,122.72181701660156,0.0004908872651867568,1.4732152223587036,1.5347999334335327
2,4.000000000000001e-06,0.9865686893463135,0.41447776556015015,600,3206.7705078125,130.77841186523438,0.0005231135874055326,1.5849472284317017,1.5032786130905151
3,4.000000000000001e-06,1.0029969215393066,0.4171815514564514,600,3025.216552734375,136.02159118652344,0.0005440863315016031,1.5011526346206665,1.5195237398147583
4,4.000000000000001e-06,1.0154836177825928,0.42187294363975525,600,3931.630126953125,154.55184936523438,0.0006182073848322034,1.4145735502243042,1.5239448547363281
5,4.000000000000001e-06,0.9935111999511719,0.4234023690223694,600,3796.2294921875,152.1249542236328,0.0006084998603910208,1.3669097423553467,1.5062261819839478
1,5e-06,1.0162885189056396,0.40637701749801636,600,2901.46728515625,140.58566284179688,0.0007029282860457897,1.4527288675308228,1.5295171737670898
2,5e-06,1.0247712135314941,0.3992231786251068,600,2931.55859375,134.50076293945312,0.0006725038401782513,1.4697211980819702,1.479783535003662
3,5e-06,1.0023468732833862,0.4223102927207947,600,2304.24169921875,152.08978271484375,0.0007604489219374955,1.3984323740005493,1.4602357149124146
4,5e-06,0.9799748063087463,0.4203696846961975,600,3561.962158203125,160.85409545898438,0.0008042703848332167,1.3631671667099,1.4579696655273438
5,5e-06,0.997883677482605,0.4133930504322052,600,3996.857666015625,147.5025634765625,0.0007375128334388137,1.3659790754318237,1.447106122970581
1,6e-06,0.9874909520149231,0.4244626760482788,600,2362.189453125,130.34017944335938,0.0007820409955456853,1.5296039581298828,1.5026075839996338
2,6e-06,1.0543403625488281,0.412503182888031,600,3387.77099609375,159.32025146484375,0.0009559215977787971,1.1772509813308716,1.3135638236999512
3,6e-06,0.9991205334663391,0.42132097482681274,600,4104.75830078125,130.83517456054688,0.000785011041443795,1.3429291248321533,1.4530333280563354
4,6e-06,0.9922003149986267,0.40783730149269104,600,3899.23779296875,117.93894958496094,0.0007076336769387126,1.4974006414413452,1.4629369974136353
5,6e-06,0.9954184293746948,0.4111041724681854,600,4406.65087890625,163.79298400878906,0.0009827578905969858,1.250480055809021,1.47867751121521
1,7e-06,0.9909977912902832,0.41326746344566345,600,2977.694091796875,133.21234130859375,0.0009324863785877824,1.3939334154129028,1.471534013748169
2,7e-06,1.0251057147979736,0.41482001543045044,600,2682.345458984375,129.592529296875,0.0009071477106772363,1.2569893598556519,1.4791465997695923
3,7e-06,0.9923123121261597,0.4201290011405945,600,4387.2509765625,153.80052185058594,0.0010766037739813328,1.2805416584014893,1.493367075920105
4,7e-06,1.0085927248001099,0.41092467308044434,600,2737.20263671875,106.83772277832031,0.0007478640764020383,1.494511604309082,1.5063610076904297
5,7e-06,1.0063481330871582,0.4184717833995819,600,3004.237548828125,124.6322021484375,0.000872425502166152,1.2669085264205933,1.4124064445495605
1,8.000000000000001e-06,0.987324059009552,0.4213064908981323,600,2337.37060546875,117.9855728149414,0.0009438845445401967,1.6364216804504395,1.4858758449554443
2,8.000000000000001e-06,1.0144823789596558,0.41161495447158813,600,3718.85498046875,136.91815185546875,0.0010953452438116074,1.3427540063858032,1.4813247919082642
3,8.000000000000001e-06,1.0033328533172607,0.41434726119041443,600,2030.763671875,105.1697998046875,0.000841358327306807,1.6093932390213013,1.4819892644882202
4,8.000000000000001e-06,1.029143214225769,0.4037346839904785,600,4331.87158203125,112.89083099365234,0.0009031266672536731,1.4679316282272339,1.589165210723877
5,8.000000000000001e-06,1.0121269226074219,0.40956366062164307,600,3707.95947265625,134.8338623046875,0.0010786709608510137,1.4405570030212402,1.5094871520996094
1,9e-06,0.989142119884491,0.4170154631137848,600,2833.841064453125,154.97837829589844,0.0013948054984211922,1.377045750617981,1.5017024278640747
2,9e-06,0.9939120411872864,0.41182854771614075,600,4023.31982421875,125.07601928710938,0.001125684124417603,1.444536566734314,1.445000410079956
3,9e-06,1.0124799013137817,0.41297447681427,600,2966.81494140625,121.63165283203125,0.001094684936106205,1.643534541130066,1.4849656820297241
4,9e-06,1.0008548498153687,0.42057013511657715,600,2603.291015625,112.93388366699219,0.0010164049454033375,1.413048267364502,1.495297908782959
5,9e-06,0.9898338913917542,0.4176506996154785,600,2936.21533203125,132.40737915039062,0.0011916664661839604,1.4511895179748535,1.528777837753296
